SalesOrderNumber,OrderDate,ProductKey,ResellerKey,EmployeeKey,SalesTerritoryKey,Quantity,Unit Price,Sales,Cost,Year,Quarter,Month,MonthName,DayOfWeek,WeekOfYear,Profit,ProfitMargin,RevenuePerUnit,Product,Category,Subcategory,Color,Standard Cost,Region,Country,Group,Business Type,Reseller,City,State-Province,Country-Region,Salesperson,Title
SO65226,2020-03-13,483,481,292,7,8,72.0,576.0,359.04,2020,1,3,March,Friday,11,216.95999999999998,37.666666666666664,72.0,Hitch Rack - 4-Bike,Accessories,Bike Racks,Not Specified,44.88,France,France,Europe,Warehouse,Getaway Inn,Saint Ouen,Loir et Cher,France,Ranjit Varkey Chudukatil,Sales Representative
SO67276,2020-04-08,234,355,292,7,8,29.99,239.92,307.94,2020,2,4,April,Wednesday,15,-68.02000000000001,-28.35111703901301,29.99,"Long-Sleeve Logo Jersey, L",Clothing,Jerseys,Multi,38.49,France,France,Europe,Value Added Reseller,Spare Parts Co.,Paris,Seine (Paris),France,Ranjit Varkey Chudukatil,Sales Representative
SO67339,2020-04-28,217,139,292,7,8,20.99,167.92,104.69,2020,2,4,April,Tuesday,18,63.22999999999999,37.65483563601715,20.99,"Sport-100 Helmet, Black",Accessories,Helmets,Black,13.09,France,France,Europe,Warehouse,Steel Inc.,Colombes,Hauts de Seine,France,Ranjit Varkey Chudukatil,Sales Representative
SO67339,2020-04-28,487,139,292,7,8,32.99,263.92,164.53,2020,2,4,April,Tuesday,18,99.39000000000001,37.65913913307063,32.99,Hydration Pack - 70 oz.,Accessories,Hydration Packs,Silver,20.57,France,France,Europe,Warehouse,Steel Inc.,Colombes,Hauts de Seine,France,Ranjit Varkey Chudukatil,Sales Representative
SO69426,2020-05-07,222,638,292,7,8,20.99,167.92,104.69,2020,2,5,May,Thursday,19,63.22999999999999,37.65483563601715,20.99,"Sport-100 Helmet, Blue",Accessories,Helmets,Blue,13.09,France,France,Europe,Warehouse,Metropolitan Equipment,Paris,Seine (Paris),France,Ranjit Varkey Chudukatil,Sales Representative
SO69429,2020-05-07,481,391,292,7,8,5.39,43.12,26.9,2020,2,5,May,Thursday,19,16.22,37.615955473098325,5.39,"Racing Socks, M",Clothing,Socks,White,3.36,France,France,Europe,Value Added Reseller,Pretty Bikes and Toys,Paris,Seine (Paris),France,Ranjit Varkey Chudukatil,Sales Representative
SO69433,2020-05-08,569,614,292,7,8,445.41,3563.28,3691.56,2020,2,5,May,Friday,19,-128.27999999999975,-3.6000538829393065,445.41,"Touring-3000 Yellow, 50",Bikes,Touring Bikes,Yellow,461.44,France,France,Europe,Warehouse,Favorite Toy Distributor,Paris,Seine (Paris),France,Ranjit Varkey Chudukatil,Sales Representative
SO69433,2020-05-08,568,614,292,7,8,445.41,3563.28,3691.56,2020,2,5,May,Friday,19,-128.27999999999975,-3.6000538829393065,445.41,"Touring-3000 Yellow, 44",Bikes,Touring Bikes,Yellow,461.44,France,France,Europe,Warehouse,Favorite Toy Distributor,Paris,Seine (Paris),France,Ranjit Varkey Chudukatil,Sales Representative
SO69437,2020-05-09,555,175,292,7,8,63.9,511.2,378.29,2020,2,5,May,Saturday,19,132.90999999999997,25.999608763693267,63.9,Front Brakes,Components,Brakes,Silver,47.29,France,France,Europe,Warehouse,Registered Cycle Store,Orleans,Loiret,France,Ranjit Varkey Chudukatil,Sales Representative
SO69437,2020-05-09,217,175,292,7,8,20.99,167.92,104.69,2020,2,5,May,Saturday,19,63.22999999999999,37.65483563601715,20.99,"Sport-100 Helmet, Black",Accessories,Helmets,Black,13.09,France,France,Europe,Warehouse,Registered Cycle Store,Orleans,Loiret,France,Ranjit Varkey Chudukatil,Sales Representative
SO69437,2020-05-09,477,175,292,7,8,2.99,23.92,14.93,2020,2,5,May,Saturday,19,8.990000000000002,37.58361204013379,2.99,Water Bottle - 30 oz.,Accessories,Bottles and Cages,Not Specified,1.87,France,France,Europe,Warehouse,Registered Cycle Store,Orleans,Loiret,France,Ranjit Varkey Chudukatil,Sales Representative
SO69437,2020-05-09,231,175,292,7,8,29.99,239.92,307.94,2020,2,5,May,Saturday,19,-68.02000000000001,-28.35111703901301,29.99,"Long-Sleeve Logo Jersey, M",Clothing,Jerseys,Multi,38.49,France,France,Europe,Warehouse,Registered Cycle Store,Orleans,Loiret,France,Ranjit Varkey Chudukatil,Sales Representative
SO69464,2020-05-13,484,535,292,7,8,4.77,38.16,23.79,2020,2,5,May,Wednesday,20,14.369999999999997,37.65723270440251,4.77,Bike Wash - Dissolver,Accessories,Cleaners,Not Specified,2.97,France,France,Europe,Warehouse,Spa and Exercise Outfitters,Cergy,Val d'Oise,France,Ranjit Varkey Chudukatil,Sales Representative
SO69531,2020-05-26,562,85,292,7,8,1430.44,11443.52,11855.5,2020,2,5,May,Tuesday,22,-411.97999999999956,-3.6001160482089385,1430.44,"Touring-1000 Yellow, 50",Bikes,Touring Bikes,Yellow,1481.94,France,France,Europe,Value Added Reseller,Roadway Bicycle Supply,Courbevoie,Hauts de Seine,France,Ranjit Varkey Chudukatil,Sales Representative
SO69531,2020-05-26,558,85,292,7,8,242.99,1943.92,1438.52,2020,2,5,May,Tuesday,22,505.4000000000001,25.99901230503313,242.99,HL Crankset,Components,Cranksets,Black,179.82,France,France,Europe,Value Added Reseller,Roadway Bicycle Supply,Courbevoie,Hauts de Seine,France,Ranjit Varkey Chudukatil,Sales Representative
SO69531,2020-05-26,563,85,292,7,8,1430.44,11443.52,11855.5,2020,2,5,May,Tuesday,22,-411.97999999999956,-3.6001160482089385,1430.44,"Touring-1000 Yellow, 54",Bikes,Touring Bikes,Yellow,1481.94,France,France,Europe,Value Added Reseller,Roadway Bicycle Supply,Courbevoie,Hauts de Seine,France,Ranjit Varkey Chudukatil,Sales Representative
SO69535,2020-05-27,576,193,292,7,8,1430.44,11443.52,11855.5,2020,2,5,May,Wednesday,22,-411.97999999999956,-3.6001160482089385,1430.44,"Touring-1000 Blue, 60",Bikes,Touring Bikes,Blue,1481.94,France,France,Europe,Warehouse,Perfect Toys,Colomiers,Garonne (Haute),France,Ranjit Varkey Chudukatil,Sales Representative
SO69535,2020-05-27,562,193,292,7,8,1430.44,11443.52,11855.5,2020,2,5,May,Wednesday,22,-411.97999999999956,-3.6001160482089385,1430.44,"Touring-1000 Yellow, 50",Bikes,Touring Bikes,Yellow,1481.94,France,France,Europe,Warehouse,Perfect Toys,Colomiers,Garonne (Haute),France,Ranjit Varkey Chudukatil,Sales Representative
SO69535,2020-05-27,572,193,292,7,8,445.41,3563.28,3691.56,2020,2,5,May,Wednesday,22,-128.27999999999975,-3.6000538829393065,445.41,"Touring-3000 Yellow, 62",Bikes,Touring Bikes,Yellow,461.44,France,France,Europe,Warehouse,Perfect Toys,Colomiers,Garonne (Haute),France,Ranjit Varkey Chudukatil,Sales Representative
SO69535,2020-05-27,560,193,292,7,8,728.91,5831.28,6041.21,2020,2,5,May,Wednesday,22,-209.9300000000003,-3.6000672236627347,728.91,"Touring-2000 Blue, 60",Bikes,Touring Bikes,Blue,755.15,France,France,Europe,Warehouse,Perfect Toys,Colomiers,Garonne (Haute),France,Ranjit Varkey Chudukatil,Sales Representative
SO48788,2019-01-28,373,234,283,2,8,1308.94,10471.52,10565.47,2019,1,1,January,Monday,5,-93.94999999999891,-0.8971954405855015,1308.94,"Road-250 Black, 44",Bikes,Road Bikes,Black,1320.68,Northeast,United States,North America,Value Added Reseller,Eastside Sporting Goods,Indianapolis,Indiana,United States,Jillian Carson,Sales Representative
SO48788,2019-01-28,368,234,283,2,8,1466.01,11728.08,12150.29,2019,1,1,January,Monday,5,-422.21000000000095,-3.5999924966405494,1466.01,"Road-250 Red, 44",Bikes,Road Bikes,Red,1518.79,Northeast,United States,North America,Value Added Reseller,Eastside Sporting Goods,Indianapolis,Indiana,United States,Jillian Carson,Sales Representative
SO48788,2019-01-28,329,234,283,2,8,469.79,3758.32,3893.65,2019,1,1,January,Monday,5,-135.32999999999993,-3.600811000659867,469.79,"Road-650 Red, 48",Bikes,Road Bikes,Red,486.71,Northeast,United States,North America,Value Added Reseller,Eastside Sporting Goods,Indianapolis,Indiana,United States,Jillian Carson,Sales Representative
SO49113,2019-02-16,459,233,283,2,8,53.99,431.92,296.97,2019,1,2,February,Saturday,7,134.95,31.244211891090938,53.99,"Men's Bib-Shorts, S",Clothing,Bib-Shorts,Multi,37.12,Northeast,United States,North America,Warehouse,Fashionable Department Stores,New Hartford,New York,United States,Jillian Carson,Sales Representative
SO49157,2019-02-27,352,642,283,2,8,1242.85,9942.8,8942.85,2019,1,2,February,Wednesday,9,999.9499999999989,10.05702618980568,1242.85,"Mountain-200 Silver, 38",Bikes,Mountain Bikes,Silver,1117.86,Northeast,United States,North America,Value Added Reseller,Fitness Sport Boutique,Kittery,Maine,United States,Jillian Carson,Sales Representative
SO49158,2019-02-27,343,108,283,2,8,469.79,3758.32,3893.65,2019,1,2,February,Wednesday,9,-135.32999999999993,-3.600811000659867,469.79,"Road-650 Black, 52",Bikes,Road Bikes,Black,486.71,Northeast,United States,North America,Warehouse,Wheelsets Storehouse,Kittery,Maine,United States,Jillian Carson,Sales Representative
SO49158,2019-02-27,233,108,283,2,8,28.84,230.72,232.65,2019,1,2,February,Wednesday,9,-1.9300000000000068,-0.836511789181695,28.84,"Long-Sleeve Logo Jersey, L",Clothing,Jerseys,Multi,29.08,Northeast,United States,North America,Warehouse,Wheelsets Storehouse,Kittery,Maine,United States,Jillian Carson,Sales Representative
SO49169,2019-02-28,333,684,283,2,8,469.79,3758.32,3893.65,2019,1,2,February,Thursday,9,-135.32999999999993,-3.600811000659867,469.79,"Road-650 Black, 58",Bikes,Road Bikes,Black,486.71,Northeast,United States,North America,Warehouse,Lease-a-Bike Shop,Milford,Connecticut,United States,Jillian Carson,Sales Representative
SO49479,2019-03-11,323,72,283,2,8,469.79,3758.32,3893.65,2019,1,3,March,Monday,11,-135.32999999999993,-3.600811000659867,469.79,"Road-650 Red, 60",Bikes,Road Bikes,Red,486.71,Northeast,United States,North America,Warehouse,Outdoor Equipment Store,Nashua,New Hampshire,United States,Jillian Carson,Sales Representative
SO49479,2019-03-11,389,72,283,2,8,600.26,4802.08,4845.19,2019,1,3,March,Monday,11,-43.10999999999967,-0.8977359810748607,600.26,"Road-550-W Yellow, 48",Bikes,Road Bikes,Yellow,605.65,Northeast,United States,North America,Warehouse,Outdoor Equipment Store,Nashua,New Hampshire,United States,Jillian Carson,Sales Representative
SO49843,2019-04-10,352,594,283,2,8,1242.85,9942.8,8942.85,2019,2,4,April,Wednesday,15,999.9499999999989,10.05702618980568,1242.85,"Mountain-200 Silver, 38",Bikes,Mountain Bikes,Silver,1117.86,Northeast,United States,North America,Value Added Reseller,Casual Bicycle Store,Nashua,New Hampshire,United States,Jillian Carson,Sales Representative
SO49843,2019-04-10,365,594,283,2,8,647.99,5183.92,4787.48,2019,2,4,April,Wednesday,15,396.4400000000005,7.647494560101246,647.99,"Mountain-300 Black, 40",Bikes,Mountain Bikes,Black,598.44,Northeast,United States,North America,Value Added Reseller,Casual Bicycle Store,Nashua,New Hampshire,United States,Jillian Carson,Sales Representative
SO49894,2019-04-30,360,252,283,2,8,1229.46,9835.68,8846.48,2019,2,4,April,Tuesday,18,989.2000000000007,10.057260911294396,1229.46,"Mountain-200 Black, 42",Bikes,Mountain Bikes,Black,1105.81,Northeast,United States,North America,Value Added Reseller,Classic Cycle Store,Milford,Connecticut,United States,Jillian Carson,Sales Representative
SO49894,2019-04-30,469,252,283,2,8,22.79,182.32,125.37,2019,2,4,April,Tuesday,18,56.94999999999999,31.236287845546286,22.79,"Full-Finger Gloves, M",Clothing,Gloves,Black,15.67,Northeast,United States,North America,Value Added Reseller,Classic Cycle Store,Milford,Connecticut,United States,Jillian Carson,Sales Representative
SO50228,2019-05-10,428,396,283,2,8,209.26,1674.08,1486.55,2019,2,5,May,Friday,19,187.52999999999997,11.201973621332312,209.26,"ML Mountain Frame - Black, 48",Components,Mountain Frames,Black,185.82,Northeast,United States,North America,Warehouse,Executive Gift Store,New Castle,Indiana,United States,Jillian Carson,Sales Representative
SO50235,2019-05-11,333,684,283,2,8,469.79,3758.32,3893.65,2019,2,5,May,Saturday,19,-135.32999999999993,-3.600811000659867,469.79,"Road-650 Black, 58",Bikes,Road Bikes,Black,486.71,Northeast,United States,North America,Warehouse,Lease-a-Bike Shop,Milford,Connecticut,United States,Jillian Carson,Sales Representative
SO50243,2019-05-14,343,540,283,2,8,469.79,3758.32,3893.65,2019,2,5,May,Tuesday,20,-135.32999999999993,-3.600811000659867,469.79,"Road-650 Black, 52",Bikes,Road Bikes,Black,486.71,Northeast,United States,North America,Specialty Bike Shop,Guaranteed Sales and Service,Burbank,Ohio,United States,Jillian Carson,Sales Representative
SO50243,2019-05-14,329,540,283,2,8,469.79,3758.32,3893.65,2019,2,5,May,Tuesday,20,-135.32999999999993,-3.600811000659867,469.79,"Road-650 Red, 48",Bikes,Road Bikes,Red,486.71,Northeast,United States,North America,Specialty Bike Shop,Guaranteed Sales and Service,Burbank,Ohio,United States,Jillian Carson,Sales Representative
SO50263,2019-05-20,360,667,283,2,8,1229.46,9835.68,8846.48,2019,2,5,May,Monday,21,989.2000000000007,10.057260911294396,1229.46,"Mountain-200 Black, 42",Bikes,Mountain Bikes,Black,1105.81,Northeast,United States,North America,Value Added Reseller,Traditional Department Stores,Valley Stream,New York,United States,Jillian Carson,Sales Representative
SO50280,2019-05-21,456,233,283,2,8,44.99,359.92,247.47,2019,2,5,May,Tuesday,21,112.45000000000002,31.24305401200267,44.99,"Women's Tights, S",Clothing,Tights,Black,30.93,Northeast,United States,North America,Warehouse,Fashionable Department Stores,New Hartford,New York,United States,Jillian Carson,Sales Representative
SO50311,2019-05-30,216,108,283,2,8,20.19,161.52,111.03,2019,2,5,May,Thursday,22,50.49000000000001,31.259286775631505,20.19,"Sport-100 Helmet, Black",Accessories,Helmets,Black,13.88,Northeast,United States,North America,Warehouse,Wheelsets Storehouse,Kittery,Maine,United States,Jillian Carson,Sales Representative
SO50311,2019-05-30,458,108,283,2,8,44.99,359.92,247.47,2019,2,5,May,Thursday,22,112.45000000000002,31.24305401200267,44.99,"Women's Tights, L",Clothing,Tights,Black,30.93,Northeast,United States,North America,Warehouse,Wheelsets Storehouse,Kittery,Maine,United States,Jillian Carson,Sales Representative
SO50683,2019-06-07,233,72,283,2,8,28.84,230.72,232.65,2019,2,6,June,Friday,23,-1.9300000000000068,-0.836511789181695,28.84,"Long-Sleeve Logo Jersey, L",Clothing,Jerseys,Multi,29.08,Northeast,United States,North America,Warehouse,Outdoor Equipment Store,Nashua,New Hampshire,United States,Jillian Carson,Sales Representative
SO50683,2019-06-07,329,72,283,2,8,469.79,3758.32,3893.65,2019,2,6,June,Friday,23,-135.32999999999993,-3.600811000659867,469.79,"Road-650 Red, 48",Bikes,Road Bikes,Red,486.71,Northeast,United States,North America,Warehouse,Outdoor Equipment Store,Nashua,New Hampshire,United States,Jillian Carson,Sales Representative
SO50727,2019-06-21,233,54,283,2,8,28.84,230.72,232.65,2019,2,6,June,Friday,25,-1.9300000000000068,-0.836511789181695,28.84,"Long-Sleeve Logo Jersey, L",Clothing,Jerseys,Multi,29.08,Northeast,United States,North America,Warehouse,Larger Cycle Shop,Melville,New York,United States,Jillian Carson,Sales Representative
SO50727,2019-06-21,460,54,283,2,8,53.99,431.92,296.97,2019,2,6,June,Friday,25,134.95,31.244211891090938,53.99,"Men's Bib-Shorts, M",Clothing,Bib-Shorts,Multi,37.12,Northeast,United States,North America,Warehouse,Larger Cycle Shop,Melville,New York,United States,Jillian Carson,Sales Representative
SO51101,2019-07-08,222,618,283,2,8,15.75,126.0,104.69,2019,3,7,July,Monday,28,21.310000000000002,16.912698412698415,15.75,"Sport-100 Helmet, Blue",Accessories,Helmets,Blue,13.09,Northeast,United States,North America,Value Added Reseller,Seventh Bike Store,Plaistow,New Hampshire,United States,Jillian Carson,Sales Representative
SO51157,2019-07-26,532,414,283,2,8,149.87,1198.96,1094.28,2019,3,7,July,Friday,30,104.68000000000006,8.730900113431646,149.87,"LL Mountain Frame - Black, 44",Components,Mountain Frames,Black,136.79,Northeast,United States,North America,Warehouse,Grand Discount Store,Daleville,Indiana,United States,Jillian Carson,Sales Representative
SO51748,2019-08-12,353,233,283,2,8,1391.99,11135.92,10124.96,2019,3,8,August,Monday,33,1010.960000000001,9.078369815875122,1391.99,"Mountain-200 Silver, 38",Bikes,Mountain Bikes,Silver,1265.62,Northeast,United States,North America,Warehouse,Fashionable Department Stores,New Hartford,New York,United States,Jillian Carson,Sales Representative
SO51748,2019-08-12,222,233,283,2,8,20.99,167.92,104.69,2019,3,8,August,Monday,33,63.22999999999999,37.65483563601715,20.99,"Sport-100 Helmet, Blue",Accessories,Helmets,Blue,13.09,Northeast,United States,North America,Warehouse,Fashionable Department Stores,New Hartford,New York,United States,Jillian Carson,Sales Representative
SO51748,2019-08-12,225,233,283,2,8,5.39,43.12,55.38,2019,3,8,August,Monday,33,-12.260000000000005,-28.43228200371059,5.39,AWC Logo Cap,Clothing,Caps,Multi,6.92,Northeast,United States,North America,Warehouse,Fashionable Department Stores,New Hartford,New York,United States,Jillian Carson,Sales Representative
SO51748,2019-08-12,214,233,283,2,8,20.99,167.92,104.69,2019,3,8,August,Monday,33,63.22999999999999,37.65483563601715,20.99,"Sport-100 Helmet, Red",Accessories,Helmets,Red,13.09,Northeast,United States,North America,Warehouse,Fashionable Department Stores,New Hartford,New York,United States,Jillian Carson,Sales Representative
SO51770,2019-08-15,583,540,283,2,8,1020.59,8164.72,8660.08,2019,3,8,August,Thursday,33,-495.3599999999997,-6.067078846549541,1020.59,"Road-350-W Yellow, 48",Bikes,Road Bikes,Yellow,1082.51,Northeast,United States,North America,Specialty Bike Shop,Guaranteed Sales and Service,Burbank,Ohio,United States,Jillian Carson,Sales Representative
SO51810,2019-08-20,467,108,283,2,8,14.69,117.52,73.27,2019,3,8,August,Tuesday,34,44.25,37.653165418652144,14.69,"Half-Finger Gloves, L",Clothing,Gloves,Black,9.16,Northeast,United States,North America,Warehouse,Wheelsets Storehouse,Kittery,Maine,United States,Jillian Carson,Sales Representative
SO51810,2019-08-20,580,108,283,2,8,1020.59,8164.72,8660.08,2019,3,8,August,Tuesday,34,-495.3599999999997,-6.067078846549541,1020.59,"Road-350-W Yellow, 40",Bikes,Road Bikes,Yellow,1082.51,Northeast,United States,North America,Warehouse,Wheelsets Storehouse,Kittery,Maine,United States,Jillian Carson,Sales Representative
SO51860,2019-08-29,382,666,283,2,8,672.29,5378.32,5704.64,2019,3,8,August,Thursday,35,-326.3200000000006,-6.067322137767939,672.29,"Road-550-W Yellow, 38",Bikes,Road Bikes,Yellow,713.08,Northeast,United States,North America,Warehouse,Bike Boutique,Columbus,Ohio,United States,Jillian Carson,Sales Representative
SO51860,2019-08-29,606,666,283,2,8,323.99,2591.92,2749.2,2019,3,8,August,Thursday,35,-157.27999999999975,-6.068088521250646,323.99,"Road-750 Black, 52",Bikes,Road Bikes,Black,343.65,Northeast,United States,North America,Warehouse,Bike Boutique,Columbus,Ohio,United States,Jillian Carson,Sales Representative
SO53506,2019-09-11,605,72,283,2,8,323.99,2591.92,2749.2,2019,3,9,September,Wednesday,37,-157.27999999999975,-6.068088521250646,323.99,"Road-750 Black, 48",Bikes,Road Bikes,Black,343.65,Northeast,United States,North America,Warehouse,Outdoor Equipment Store,Nashua,New Hampshire,United States,Jillian Carson,Sales Representative
SO53506,2019-09-11,382,72,283,2,8,672.29,5378.32,5704.64,2019,3,9,September,Wednesday,37,-326.3200000000006,-6.067322137767939,672.29,"Road-550-W Yellow, 38",Bikes,Road Bikes,Yellow,713.08,Northeast,United States,North America,Warehouse,Outdoor Equipment Store,Nashua,New Hampshire,United States,Jillian Carson,Sales Representative
SO53506,2019-09-11,580,72,283,2,8,1020.59,8164.72,8660.08,2019,3,9,September,Wednesday,37,-495.3599999999997,-6.067078846549541,1020.59,"Road-350-W Yellow, 40",Bikes,Road Bikes,Yellow,1082.51,Northeast,United States,North America,Warehouse,Outdoor Equipment Store,Nashua,New Hampshire,United States,Jillian Carson,Sales Representative
SO53560,2019-09-21,222,539,283,2,8,20.99,167.92,104.69,2019,3,9,September,Saturday,38,63.22999999999999,37.65483563601715,20.99,"Sport-100 Helmet, Blue",Accessories,Helmets,Blue,13.09,Northeast,United States,North America,Value Added Reseller,Glossy Bikes,Lake George,New York,United States,Jillian Carson,Sales Representative
SO53560,2019-09-21,225,539,283,2,8,5.39,43.12,55.38,2019,3,9,September,Saturday,38,-12.260000000000005,-28.43228200371059,5.39,AWC Logo Cap,Clothing,Caps,Multi,6.92,Northeast,United States,North America,Value Added Reseller,Glossy Bikes,Lake George,New York,United States,Jillian Carson,Sales Representative
SO53560,2019-09-21,465,539,283,2,8,14.69,117.52,73.27,2019,3,9,September,Saturday,38,44.25,37.653165418652144,14.69,"Half-Finger Gloves, M",Clothing,Gloves,Black,9.16,Northeast,United States,North America,Value Added Reseller,Glossy Bikes,Lake George,New York,United States,Jillian Carson,Sales Representative
SO53567,2019-09-22,483,179,283,2,8,72.0,576.0,359.04,2019,3,9,September,Sunday,38,216.95999999999998,37.666666666666664,72.0,Hitch Rack - 4-Bike,Accessories,Bike Racks,Not Specified,44.88,Northeast,United States,North America,Value Added Reseller,Fourth Bike Store,Mentor,Ohio,United States,Jillian Carson,Sales Representative
SO53567,2019-09-22,471,179,283,2,8,38.1,304.8,189.99,2019,3,9,September,Sunday,38,114.81,37.66732283464567,38.1,"Classic Vest, S",Clothing,Vests,Blue,23.75,Northeast,United States,North America,Value Added Reseller,Fourth Bike Store,Mentor,Ohio,United States,Jillian Carson,Sales Representative
SO53567,2019-09-22,222,179,283,2,8,20.99,167.92,104.69,2019,3,9,September,Sunday,38,63.22999999999999,37.65483563601715,20.99,"Sport-100 Helmet, Blue",Accessories,Helmets,Blue,13.09,Northeast,United States,North America,Value Added Reseller,Fourth Bike Store,Mentor,Ohio,United States,Jillian Carson,Sales Representative
SO53570,2019-09-22,214,54,283,2,8,20.99,167.92,104.69,2019,3,9,September,Sunday,38,63.22999999999999,37.65483563601715,20.99,"Sport-100 Helmet, Red",Accessories,Helmets,Red,13.09,Northeast,United States,North America,Warehouse,Larger Cycle Shop,Melville,New York,United States,Jillian Carson,Sales Representative
SO55239,2019-10-03,355,125,283,2,8,1391.99,11135.92,10124.96,2019,4,10,October,Thursday,40,1010.960000000001,9.078369815875122,1391.99,"Mountain-200 Silver, 42",Bikes,Mountain Bikes,Silver,1265.62,Northeast,United States,North America,Value Added Reseller,Immediate Repair Shop,Stamford,Connecticut,United States,Jillian Carson,Sales Representative
SO55301,2019-10-23,474,414,283,2,8,41.99,335.92,209.41,2019,4,10,October,Wednesday,43,126.51000000000002,37.66075256013337,41.99,"Women's Mountain Shorts, S",Clothing,Shorts,Black,26.18,Northeast,United States,North America,Warehouse,Grand Discount Store,Daleville,Indiana,United States,Jillian Carson,Sales Representative
SO57065,2019-11-09,490,233,283,2,8,32.39,259.12,332.58,2019,4,11,November,Saturday,45,-73.45999999999998,-28.349799320778008,32.39,"Short-Sleeve Classic Jersey, L",Clothing,Jerseys,Yellow,41.57,Northeast,United States,North America,Warehouse,Fashionable Department Stores,New Hartford,New York,United States,Jillian Carson,Sales Representative
SO57065,2019-11-09,465,233,283,2,8,14.69,117.52,73.27,2019,4,11,November,Saturday,45,44.25,37.653165418652144,14.69,"Half-Finger Gloves, M",Clothing,Gloves,Black,9.16,Northeast,United States,North America,Warehouse,Fashionable Department Stores,New Hartford,New York,United States,Jillian Carson,Sales Representative
SO57125,2019-11-19,222,108,283,2,8,20.99,167.92,104.69,2019,4,11,November,Tuesday,47,63.22999999999999,37.65483563601715,20.99,"Sport-100 Helmet, Blue",Accessories,Helmets,Blue,13.09,Northeast,United States,North America,Warehouse,Wheelsets Storehouse,Kittery,Maine,United States,Jillian Carson,Sales Representative
SO57125,2019-11-19,580,108,283,2,8,1020.59,8164.72,8660.08,2019,4,11,November,Tuesday,47,-495.3599999999997,-6.067078846549541,1020.59,"Road-350-W Yellow, 40",Bikes,Road Bikes,Yellow,1082.51,Northeast,United States,North America,Warehouse,Wheelsets Storehouse,Kittery,Maine,United States,Jillian Carson,Sales Representative
SO57141,2019-11-21,382,666,283,2,8,672.29,5378.32,5704.64,2019,4,11,November,Thursday,47,-326.3200000000006,-6.067322137767939,672.29,"Road-550-W Yellow, 38",Bikes,Road Bikes,Yellow,713.08,Northeast,United States,North America,Warehouse,Bike Boutique,Columbus,Ohio,United States,Jillian Carson,Sales Representative
SO58976,2019-12-13,481,216,283,2,8,5.39,43.12,26.9,2019,4,12,December,Friday,50,16.22,37.615955473098325,5.39,"Racing Socks, M",Clothing,Socks,White,3.36,Northeast,United States,North America,Specialty Bike Shop,Painters Bicycle Specialists,Waterbury,Connecticut,United States,Jillian Carson,Sales Representative
SO59032,2019-12-21,482,126,283,2,8,5.39,43.12,26.9,2019,4,12,December,Saturday,51,16.22,37.615955473098325,5.39,"Racing Socks, L",Clothing,Socks,White,3.36,Northeast,United States,North America,Specialty Bike Shop,Famous Bike Sales and Service,Endicott,New York,United States,Jillian Carson,Sales Representative
SO59074,2019-12-31,467,54,283,2,8,14.69,117.52,73.27,2019,4,12,December,Tuesday,1,44.25,37.653165418652144,14.69,"Half-Finger Gloves, L",Clothing,Gloves,Black,9.16,Northeast,United States,North America,Warehouse,Larger Cycle Shop,Melville,New York,United States,Jillian Carson,Sales Representative
SO59074,2019-12-31,217,54,283,2,8,20.99,167.92,104.69,2019,4,12,December,Tuesday,1,63.22999999999999,37.65483563601715,20.99,"Sport-100 Helmet, Black",Accessories,Helmets,Black,13.09,Northeast,United States,North America,Warehouse,Larger Cycle Shop,Melville,New York,United States,Jillian Carson,Sales Representative
SO59074,2019-12-31,484,54,283,2,8,4.77,38.16,23.79,2019,4,12,December,Tuesday,1,14.369999999999997,37.65723270440251,4.77,Bike Wash - Dissolver,Accessories,Cleaners,Not Specified,2.97,Northeast,United States,North America,Warehouse,Larger Cycle Shop,Melville,New York,United States,Jillian Carson,Sales Representative
SO59074,2019-12-31,237,54,283,2,8,29.99,239.92,307.94,2019,4,12,December,Tuesday,1,-68.02000000000001,-28.35111703901301,29.99,"Long-Sleeve Logo Jersey, XL",Clothing,Jerseys,Multi,38.49,Northeast,United States,North America,Warehouse,Larger Cycle Shop,Melville,New York,United States,Jillian Carson,Sales Representative
SO59074,2019-12-31,605,54,283,2,8,323.99,2591.92,2749.2,2019,4,12,December,Tuesday,1,-157.27999999999975,-6.068088521250646,323.99,"Road-750 Black, 48",Bikes,Road Bikes,Black,343.65,Northeast,United States,North America,Warehouse,Larger Cycle Shop,Melville,New York,United States,Jillian Carson,Sales Representative
SO61224,2020-01-18,482,618,283,2,8,5.39,43.12,26.9,2020,1,1,January,Saturday,3,16.22,37.615955473098325,5.39,"Racing Socks, L",Clothing,Socks,White,3.36,Northeast,United States,North America,Value Added Reseller,Seventh Bike Store,Plaistow,New Hampshire,United States,Jillian Carson,Sales Representative
SO61239,2020-01-22,490,414,283,2,8,32.39,259.12,332.58,2020,1,1,January,Wednesday,4,-73.45999999999998,-28.349799320778008,32.39,"Short-Sleeve Classic Jersey, L",Clothing,Jerseys,Yellow,41.57,Northeast,United States,North America,Warehouse,Grand Discount Store,Daleville,Indiana,United States,Jillian Carson,Sales Representative
SO63200,2020-02-17,487,233,283,2,8,32.99,263.92,164.53,2020,1,2,February,Monday,8,99.39000000000001,37.65913913307063,32.99,Hydration Pack - 70 oz.,Accessories,Hydration Packs,Silver,20.57,Northeast,United States,North America,Warehouse,Fashionable Department Stores,New Hartford,New York,United States,Jillian Carson,Sales Representative
